track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,hit,era
Cowboy Casanova,Carrie Underwood,spotify:track:6OqdF0vHI9xkqswI7EK0cD,0.597,0.82,5,-2.529,1,0.0582,0.0328,0.0,0.119,0.576,119.969,236787,4,22.6379,9,1,10
Catch the Fallen,Belle Margaux,spotify:track:6IkVveERpptf8vTr7O1mN3,0.328,0.0173,4,-26.066,1,0.0362,0.926,0.855,0.111,0.236,66.354,83190,5,31.52272,5,0,10
Vanitas,Watered,spotify:track:27gESWmg8dejDv2IHXfkvY,0.191,0.881,7,-7.255,0,0.0812,0.00035,0.894,0.0868,0.143,84.128,490680,4,80.81901,17,0,10
This Is How We Do,Katy Perry,spotify:track:5vL0yvddknhGj7IrBc6UTj,0.69,0.636,9,-6.028,0,0.0457,0.0203,0.0,0.147,0.8,96.0,204285,4,20.53821,9,1,10
Bigger > You,"2 Chainz, Drake & Quavo",spotify:track:5S1IUPueD0xE0vj4zU3nSf,0.888,0.515,1,-6.246,1,0.271,0.247,0.0,0.446,0.264,141.009,225893,4,18.81107,12,1,10
Sleepy Tea,Chon,spotify:track:7AFfA04SMcIUslPS9LPBJ9,0.311,0.833,2,-7.969,1,0.104,0.00995,0.833,0.0794,0.333,174.917,185342,4,111.45244,5,0,10
Grow Bad,Shatta Wale,spotify:track:0r5W3zjClx6tFw5cf0QKXr,0.705,0.561,9,-7.029,1,0.271,0.197,0.0,0.068,0.155,147.6,243561,4,25.62378,14,0,10
Mi Gente,J Balvin & Willy William Featuring Beyonce,spotify:track:4ipnJyDU3Lq15qBAYNqlqK,0.774,0.687,11,-4.818,0,0.0584,0.0179,1.17e-05,0.128,0.308,104.959,189440,4,31.50991,12,1,10
Summer House,Gold Motel,spotify:track:2J4j7UtP5froxC8lTnk52W,0.595,0.837,9,-5.493,1,0.0367,0.0298,7.89e-06,0.125,0.96,144.923,197714,4,34.19526,9,0,10
In My Head,Jason Derulo,spotify:track:5BoIP8Eha5hwmRVURkC2Us,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009,199027,4,23.14966,11,1,10
Far Away,Marsha Ambrosius,spotify:track:5KVbaJP4IOZmZZlj5v4jp2,0.433,0.668,9,-6.544,1,0.211,0.221,0.0,0.126,0.351,70.478,436880,4,28.44387,12,1,10
Legends,Kelsea Ballerini,spotify:track:6vlxmQGwmlyp07YjkugV6K,0.577,0.727,4,-5.848,1,0.0319,0.0547,0.0,0.0891,0.24,112.041,244467,4,49.8894,10,1,10
Sunny And 75,Joe Nichols,spotify:track:1rGLPyb4LMojT4wpxiZTp8,0.531,0.893,0,-4.422,1,0.055,0.184,1.01e-06,0.101,0.323,120.045,206947,4,40.28794,9,1,10
Gone,Gavin Luke,spotify:track:331iLszrgVOeYNl2KKn12j,0.173,0.0611,11,-25.657,0,0.0342,0.954,0.908,0.111,0.0389,93.118,178927,3,60.09135,5,0,10
London Thumakda,Labh Janjua,spotify:track:2qJAzSE6uC94oH2NRoPrGl,0.835,0.718,0,-6.614,1,0.0818,0.363,0.000919,0.0625,0.64,139.964,230468,4,21.15797,11,0,10
El Dorado,Thomas Bergersen,spotify:track:4o0sJFXHckKlBhhynZsSIg,0.465,0.798,0,-8.449,0,0.0429,0.0986,0.864,0.167,0.364,94.008,254181,4,62.76829,8,0,10
6 Inch,Beyonce Featuring The Weeknd,spotify:track:0pxNyJJiL2zZZ5GgJ4JhsQ,0.516,0.637,6,-8.832,1,0.0632,0.0433,3.89e-06,0.11,0.324,138.011,260440,4,25.23447,10,1,10
We Are Tonight,Billy Currington,spotify:track:2EvddT8rcO99bKH0rDHAYG,0.559,0.812,11,-5.347,1,0.0371,0.0323,0.0,0.195,0.472,127.911,232107,4,47.91355,7,1,10
"Fifteen Pieces, Op. 180 : Andante presque adagio",Charles Koechlin,spotify:track:31XRCn0Z9XQxP06dVKTHUK,0.169,0.00262,9,-33.643,0,0.0472,0.993,0.951,0.0917,0.096,73.69,228960,3,76.67759,9,0,10
I Luv This Sh*t,August Alsina Featuring Trinidad James,spotify:track:5iDuwLNJRN7twouJ0LuFej,0.365,0.611,8,-5.911,0,0.286,0.00796,0.0,0.176,0.272,184.848,266147,3,29.63736,13,1,10
Take A Walk,Passion Pit,spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,0.566,0.755,11,-5.526,1,0.0368,0.0338,0.0,0.315,0.445,101.006,264493,4,91.00473,9,1,10
Try Sleeping With A Broken Heart,Alicia Keys,spotify:track:1yK9LISg5uBOOW5bT2Wm0i,0.496,0.82,5,-5.155,1,0.112,0.158,0.246,0.13,0.549,110.977,249013,5,44.76283,6,1,10
Him & I,G-Eazy & Halsey,spotify:track:5k38wzpLb15YgncyWdTZE4,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,268867,4,45.76184,14,1,10
Fuck Dat,DJ Nate,spotify:track:2nPZUfhNyFX7ZKdBs6MKiC,0.783,0.485,8,-5.514,1,0.0592,0.107,0.00604,0.0755,0.242,123.824,139760,3,44.11004,8,0,10
On The Beach - CRW Remix,York,spotify:track:6JXrfSt2Bp5ADtbXr5ZKQ3,0.652,0.937,1,-8.576,1,0.0293,0.0137,0.00906,0.0588,0.561,137.975,197160,4,29.5197,6,0,10
Hit 'Em up Style,Carolina Chocolate Drops,spotify:track:4Cfn1AAAAUJC9cI4AwGAld,0.577,0.806,0,-6.521,1,0.0661,0.778,0.0,0.371,0.893,95.49,236600,4,44.84475,11,0,10
Bangarang,Skrillex Featuring Sirah,spotify:track:6VRhkROS2SZHGlp0pxndbJ,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,215253,4,25.73493,10,1,10
Iron Man (Live),Eric Dolphy,spotify:track:577GdUNINAZ12KeW71nw0i,0.436,0.493,11,-12.204,0,0.0481,0.635,0.00183,0.391,0.289,95.55,660467,4,116.94715,20,0,10
Atonal Jazz,Vitor Munhoz,spotify:track:0ErYBMyvKMuHQc6iKasRf8,0.793,0.621,11,-9.95,0,0.0856,0.00147,0.912,0.0936,0.307,121.985,428858,4,31.84914,15,0,10
Going Bad,Meek Mill Featuring Drake,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522,4,44.89442,8,1,10
Last Time That I Checc'd,Nipsey Hussle Featuring YG,spotify:track:39xWBHPM4E9MwzEy5gbM7p,0.711,0.746,1,-4.224,1,0.253,0.0289,0.0,0.371,0.279,96.024,225573,4,63.05508,9,1,10
Deja Vu,3OH!3,spotify:track:70sK7T5SzRs6QFHA1LLfrw,0.654,0.817,11,-4.908,0,0.266,0.0816,0.0,0.41,0.794,127.991,184667,4,48.98476,8,1,10
Como Una Novela,Los Acosta,spotify:track:4KQ8pDFCIgWpT7TY1Uf8TN,0.75,0.617,0,-8.022,1,0.0266,0.285,0.00183,0.299,0.672,101.955,224293,4,39.87127,12,0,10
Gun In Hand,Stutterfly,spotify:track:0QX3VzgEmUr0znW8zvZ48z,0.411,0.93,6,-3.315,0,0.0741,0.000148,4.78e-06,0.356,0.419,83.942,210360,4,36.21861,8,0,10
Heartless,The Weeknd,spotify:track:57vxBYXtHMk6H1aD29V7PU,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080,4,45.56291,9,1,10
FCKD,Hyper,spotify:track:6w9zusNDxi0gmcH6FrHRtE,0.327,0.853,2,-3.68,1,0.0568,0.00175,0.235,0.208,0.143,99.919,206400,4,58.69146,7,0,10
House Party,Aaron Smith,spotify:track:77h6gYMMshNMimIt2KTHjU,0.76,0.772,1,-4.872,1,0.0935,0.0294,0.0124,0.361,0.674,121.996,393413,4,27.0595,14,0,10
Cool Yule,Kurt Elling,spotify:track:5mMvTNzVVkS2N0oChzOs2s,0.624,0.266,5,-15.636,1,0.226,0.389,0.0,0.0837,0.591,146.638,209080,4,38.96401,12,0,10
Red Solo Cup,Toby Keith,spotify:track:4YKAOXyqkKZ5gOZR0AmVMN,0.535,0.56,4,-6.586,1,0.0901,0.287,0.0,0.209,0.785,164.17,223387,4,36.27221,10,1,10
Na Na,Trey Songz,spotify:track:5maiP9UMnTSgoxPX8X3bdz,0.67,0.476,9,-6.253,0,0.0406,0.328,0.0,0.104,0.235,96.975,231907,4,22.60288,15,1,10
Last Christmas,Hawk Nelson,spotify:track:3fc1SRSOl2HxCsBWl2cWAp,0.676,0.767,0,-6.523,1,0.0348,0.25,0.0,0.28,0.788,113.975,220067,4,47.10847,10,0,10
Fearless,Taylor Swift,spotify:track:6Eu31gddWw0gOGO506pJYA,0.594,0.712,5,-4.418,1,0.0273,0.04,0.0,0.309,0.476,99.972,241987,4,20.97568,12,1,10
The Quack - Club Dub,What So Not,spotify:track:0ADtniZOo0EFJONiqVks3B,0.778,0.695,0,-8.134,1,0.29,0.0246,0.106,0.341,0.728,150.109,249878,4,28.16637,14,0,10
Apparent Lushness,Earthen Sea,spotify:track:7y1NpbhKUFO821nd9NkHEO,0.243,0.0842,9,-29.673,0,0.0605,0.952,0.618,0.112,0.152,71.248,222733,4,18.57435,9,0,10
Beautiful Monster,Ne-Yo,spotify:track:2Q99zPXVqCPN5RaZawvJWZ,0.708,0.771,5,-6.99,0,0.131,0.209,5.32e-06,0.277,0.494,128.013,251573,4,75.82838,10,1,10
Army of Cops,Pig Destroyer,spotify:track:5Ra2TTUJwCtNNgLHWqGVph,0.212,0.994,2,-3.749,1,0.188,3.06e-06,0.0344,0.342,0.214,160.027,198333,4,56.6238,7,0,10
I Dream in Lines,Astronoid,spotify:track:6U3c8sjXhmp658imrObxDf,0.369,0.955,5,-6.969,1,0.0921,1.12e-05,0.106,0.301,0.138,159.963,290840,4,48.60548,12,0,10
Kill Em With Kindness,Selena Gomez,spotify:track:1QNoKVgA758HFLu3TW2q7R,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,217907,4,48.73545,8,1,10
Today Was A Fairytale,Taylor Swift,spotify:track:1P5QpwOgXJuoVTm3CWbnLY,0.485,0.717,7,-4.54,1,0.0321,0.0284,5.63e-06,0.14,0.356,158.047,241813,4,38.21417,11,1,10
The Ringer,Eminem,spotify:track:2jt2WxXMCD4zjACthkJQVE,0.939,0.551,1,-9.126,1,0.291,0.0311,0.0,0.192,0.42,118.552,337941,4,21.20115,16,1,10
Half Asleep - Alternate Version,School Of Seven Bells,spotify:track:5etI5jpT3zyWg7Tj0cnFWL,0.446,0.811,2,-5.83,1,0.0468,0.000288,0.00326,0.154,0.382,130.004,260893,4,33.98173,12,0,10
Love Faces,Trey Songz,spotify:track:5rX60GiR64Epgri9Ubjzg9,0.654,0.599,11,-6.699,1,0.0563,0.0599,0.0,0.161,0.333,119.778,243800,4,31.81022,10,1,10
Metal Invasion - 2015 Remastered Version,Freedom Call,spotify:track:0OJ22SOth1Ub9OWHbBCUg3,0.155,0.948,11,-4.346,1,0.105,6.8e-05,0.00056,0.122,0.233,167.73,409013,4,31.33774,18,0,10
Nowadays,Lil Skies Featuring Landon Cube,spotify:track:2u7mxWSeoqTXndK5e08jMp,0.745,0.646,6,-6.987,0,0.17,0.157,0.0,0.338,0.46,79.993,203908,4,23.33816,11,1,10
You & Me,Marc E. Bassy Featuring G-Eazy,spotify:track:7yCqehT9dKACTFy7YugP0J,0.449,0.635,1,-8.301,1,0.275,0.0413,0.0,0.188,0.608,84.414,218493,4,24.05305,11,1,10
Do It Like You,Diggy Featuring Jeremih,spotify:track:3hTfNt05rYtyMamwkxyHaZ,0.447,0.811,11,-5.382,0,0.135,0.00404,0.0,0.229,0.65,150.399,233493,4,25.94765,13,1,10
Misanthropic Nuclear Abominations,Blasfemia,spotify:track:1sCqshapA6KmuBzaJMMT3M,0.212,0.996,11,-5.403,1,0.438,6.42e-05,0.898,0.41,0.1,150.044,217252,4,66.79345,7,0,10
Cherry,Chromatics,spotify:track:71RPveF6c3dgG4tiljQw9K,0.656,0.784,7,-6.389,0,0.0354,0.0338,0.233,0.175,0.802,108.245,271952,4,37.04287,14,0,10
"Reppin N.Y. (feat. Lil Fame, Kool G Rap)",Joell Ortiz,spotify:track:0ZwvXK06Nu8NnmmccKg9Ml,0.671,0.73,6,-7.001,1,0.352,0.286,0.0,0.229,0.631,93.392,181291,4,23.25407,10,0,10
Devouring Entities Devour,Winterwolf,spotify:track:0OaCRcUTkz77KsfsJ93HSm,0.206,0.851,6,-9.912,1,0.0529,7e-06,0.955,0.378,0.281,135.416,266153,4,39.58493,10,0,10
Ain't My Fault,Zara Larsson,spotify:track:0ADG9OgdVTL7fgREP75BrZ,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,224031,4,42.98133,11,1,10
Shelter Me,Project 86,spotify:track:27LZi5WpfMFnq8YRnSUjqy,0.484,0.876,7,-5.117,0,0.0432,2.86e-05,0.888,0.376,0.557,91.787,188640,4,40.32681,7,0,10
Old Records - Original Mix,Jamie Berry,spotify:track:3gH084yz091H7lQ3yuLS4C,0.843,0.762,10,-4.212,1,0.113,0.314,0.0162,0.0625,0.83,120.077,231999,4,32.55346,8,0,10
Spirit Child,Willie Thrasher,spotify:track:05jyJ51W6BlMZ9YPt1EgW7,0.372,0.692,8,-7.692,0,0.0287,0.819,0.0044,0.12,0.848,160.738,244027,4,47.23067,12,0,10
Stay,Florida Georgia Line,spotify:track:3grPZ1iQg2tEdh0ZCh3HTt,0.494,0.936,1,-2.989,1,0.0418,0.0744,0.0,0.148,0.582,141.939,199320,4,64.8767,8,1,10
Spiegel im Spiegel (1978),Arvo Pärt,spotify:track:1emvj5zfL475fldoroTrXl,0.19,0.0226,5,-35.098,1,0.0378,0.849,4.47e-05,0.0617,0.0333,79.178,581000,3,35.41645,32,0,10
Miss Me,Drake Featuring Lil Wayne,spotify:track:1U4mweNwisxNj23ffuC9gO,0.426,0.862,2,-5.979,1,0.597,0.0813,0.0,0.34,0.332,100.3,305520,5,66.94832,12,1,10
Ready to Die,The Unicorns,spotify:track:2HGe9k96VsXdLGUPKwAwSw,0.591,0.539,8,-8.302,1,0.029,0.218,2.43e-05,0.384,0.419,76.306,102829,4,39.99867,5,0,10
I Wanna Make You Close Your Eyes,Dierks Bentley,spotify:track:0V6Na986SNXm1CpreVF56E,0.599,0.61,1,-5.745,1,0.0232,0.104,4.83e-05,0.115,0.359,95.979,239119,4,33.35001,10,1,10
Combat Metal,Fireforce,spotify:track:6O3eQ6rVO2wOptHkAfWNEL,0.506,0.957,7,-3.795,1,0.0601,0.000596,0.00368,0.36,0.445,180.068,259347,4,46.57534,11,0,10
Individuation,Eluvium,spotify:track:0uhnSuoPlikZpiW9Hj7V0Z,0.201,0.0419,0,-25.921,1,0.0401,0.656,0.866,0.0911,0.198,100.528,188832,4,49.16822,6,0,10
Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,spotify:track:1wJRveJZLSb1rjhnUHQiv6,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,189487,4,27.45195,7,1,10
Pretty Girls,Iyaz Featuring Travie McCoy,spotify:track:3Ju48PMNQkAGxjJCbWcfeM,0.647,0.749,8,-5.019,1,0.0478,0.0386,0.0,0.298,0.659,76.84,223507,4,53.3166,8,1,10
Middle Of A Memory,Cole Swindell,spotify:track:38gZVjeaeR3gcnCzziAxBm,0.531,0.746,11,-4.228,1,0.0329,0.0972,0.0,0.102,0.304,139.788,226307,4,40.94856,5,1,10
Beast,The Acacia Strain,spotify:track:4jnojrVy7uX8Ejz2QmJfVk,0.533,0.899,11,-4.63,1,0.085,0.00214,5.32e-06,0.0965,0.184,115.013,243760,4,42.37031,9,0,10
Is Your Kettle On?,Thomas Schumacher,spotify:track:0KBRyP6AUkCxEJXGRSpxJp,0.763,0.447,1,-11.89,1,0.0758,0.0312,0.0363,0.103,0.497,95.018,257280,4,29.11315,13,0,10
La Buena y la Mala,Banda Tierra Sagrada,spotify:track:17IiqbqbVVWMlq6j7xrQaD,0.805,0.716,0,-4.498,1,0.039,0.527,0.0,0.247,0.905,124.832,204453,3,31.27052,12,0,10
Beyond,Leon Bridges,spotify:track:5esPpmrM2AsyDVgOKzWQwU,0.58,0.687,6,-5.4,1,0.106,0.229,0.0,0.109,0.187,76.014,240600,4,29.41828,14,0,10
Miami Disco,Perturbator,spotify:track:5QyvmZYiOuK0saTv6J77Yg,0.611,0.942,5,-3.311,0,0.101,0.063,0.0557,0.11,0.94,120.004,271047,4,91.1137,10,0,10
I Get The Bag,Gucci Mane Featuring Migos,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087,4,23.80166,10,1,10
Final Call,Shadows Fall,spotify:track:43TQz5QGcGJnmRAYhvW6p2,0.445,0.985,7,-4.946,1,0.103,2.33e-05,0.0489,0.286,0.398,175.017,408013,4,26.56511,12,0,10
Escape From Midwich Valley,Carpenter Brut,spotify:track:1jBP9dV1MJhVcNh75yCT6I,0.308,0.675,0,-5.459,0,0.0371,0.00229,0.0405,0.293,0.0852,97.978,403679,4,53.27541,17,0,10
Now That I've Found You,Liam Gallagher,spotify:track:4QSxcUAwEx5sFitOKZfQDN,0.461,0.892,0,-3.38,1,0.0397,0.000162,6.73e-05,0.126,0.573,129.999,200911,4,34.89105,7,0,10
Little Drummer Boy,for KING & COUNTRY,spotify:track:7I1zsQGKGdUEbP4rQPzcYK,0.665,0.617,2,-5.944,1,0.0464,0.036,7.09e-05,0.126,0.149,103.994,215533,3,61.52087,9,0,10
Just Breathe,Pearl Jam,spotify:track:6i81qFkru6Kj1IEsB7KNp2,0.473,0.348,0,-11.1,1,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,215853,4,73.46338,8,1,10
Play That Song,Train,spotify:track:77hjM9bMmgfTGJXv14UFmi,0.392,0.825,0,-2.068,0,0.0535,0.0231,2.25e-06,0.0972,0.482,98.959,243253,4,24.28762,10,1,10
Baggage Claim,Miranda Lambert,spotify:track:1hTSImeofoaFWptq9JSFpP,0.701,0.934,8,-2.777,1,0.0403,0.0657,1.53e-06,0.0671,0.964,81.0,197547,4,47.78481,9,1,10
Elégie,Nocturnal Depression,spotify:track:5BCg0S1rBXzxBUd0Af9vfS,0.29,0.52,4,-4.926,1,0.0374,3.61e-05,0.987,0.375,0.331,92.151,168594,4,41.45525,6,0,10
En sup i från dunken,Rövballebandet,spotify:track:6W3JnSfQjflDbyMvm8J9X7,0.727,0.975,0,-4.759,1,0.073,0.00994,0.0,0.294,0.873,104.97,153518,4,34.55565,7,0,10
Carry You,Novo Amor,spotify:track:0u4rkpmNtgcFxYHepnVF4v,0.334,0.397,7,-7.993,1,0.0283,0.558,0.0781,0.126,0.0351,92.291,273107,4,22.61341,12,0,10
Dancehall Landlord,Shatta Wale,spotify:track:57xzWs6FLHOMJuHpVSfOAt,0.8,0.825,7,-3.579,1,0.367,0.422,0.0,0.426,0.8,101.178,183187,4,39.03696,10,0,10
Praise Your Name - Live,Corey Voss,spotify:track:0e10cLnF2S39tdhnNUhbcn,0.271,0.644,10,-6.81,1,0.0442,0.0636,0.0,0.0644,0.079,106.71,396840,4,29.43327,15,0,10
1999,Prince,spotify:track:2H7PHVdQ3mXqEHXcvclTB0,0.866,0.73,5,-8.201,1,0.0767,0.137,0.0,0.0843,0.625,118.523,379267,4,35.29387,14,1,10
CCM,Julie Lamontagne Trio,spotify:track:2dmB06QW1jupSchr0igc2k,0.384,0.432,4,-12.645,0,0.0308,0.201,0.754,0.107,0.391,125.836,323147,4,25.36066,15,0,10
0 To 100 / The Catch Up,Drake,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,275227,4,22.0471,14,1,10
"Evening Song - Live At The Jazz Standard, New York / 2017",Jakob Bro,spotify:track:2CoDMiE45b6csTqt2iAO7T,0.508,0.142,4,-28.106,1,0.0346,0.934,0.926,0.702,0.467,106.402,291267,3,39.23611,7,0,10
Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,spotify:track:5W7xC99N2Zzfh69r7I7zWK,0.57,0.58,10,-5.547,0,0.209,0.0125,0.0,0.0497,0.405,171.917,270627,4,22.69199,14,1,10
"Beware, the Sirens",Getter,spotify:track:1k31A67B0r2PDytoPR283x,0.721,0.899,10,-4.07,0,0.057,0.0116,2.51e-05,0.126,0.0385,142.018,141972,4,59.17741,4,0,10
Gucci Gucci,Kreayshawn,spotify:track:1ea97AUSazu2QZw9BnHJqK,0.712,0.924,10,-2.802,0,0.0683,0.165,1.77e-05,0.906,0.901,77.508,187840,4,24.93332,7,1,10
No,Meghan Trainor,spotify:track:7fCNUWi6uflDTQ08srxMZk,0.827,0.658,6,-3.846,1,0.0517,0.0224,0.0,0.0417,0.523,115.016,152862,4,24.54159,9,1,10
Hoyt's Office,Hildur Guðnadóttir,spotify:track:1UdiJ6Y2eisfQQ76MZOX4B,0.145,0.126,11,-18.667,1,0.0356,0.853,0.98,0.113,0.0278,58.373,84760,3,17.07318,4,0,10
Beers Ago,Toby Keith,spotify:track:5MiRgE7Yta2jiOkVGHbiQC,0.565,0.84,0,-4.641,1,0.0296,0.0284,0.0,0.0928,0.742,144.04,206640,4,27.02465,11,1,10
Dangerous Woman,Ariana Grande,spotify:track:5H7d8isXFW779pCK7lo4KT,0.407,0.826,4,-3.443,0,0.0926,0.086,1.21e-06,0.979,0.277,133.942,233447,3,32.32181,10,1,10
Let Me Love You,DJ Snake Featuring Justin Bieber,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947,4,48.18301,10,1,10
Lust,Lil Skies,spotify:track:7oJrVhiTPZGBXWPwhxjy9S,0.718,0.767,9,-5.641,1,0.166,0.138,0.0,0.114,0.519,160.084,156000,4,27.44424,9,1,10
Just Fishin',Trace Adkins,spotify:track:1ZxNwqYsJA41CKf2YEhmIK,0.586,0.674,11,-5.69,1,0.0246,0.00764,0.0777,0.243,0.395,86.5,210333,4,23.294,10,1,10
Just Hold On,Steve Aoki & Louis Tomlinson,spotify:track:508oFmt92FyICj6pZiWQwC,0.647,0.932,11,-3.517,1,0.083,0.00377,1.69e-06,0.0574,0.387,115.0,198774,4,88.14219,7,1,10
Perfect (Electro Swing Remix),11 Acorn Lane,spotify:track:46jrqGkZ9TPqP9u06RMfYq,0.793,0.868,0,-4.001,1,0.173,0.0304,0.00961,0.085,0.85,124.985,202498,4,47.71473,10,0,10
Kyoto,Kumbhaka,spotify:track:5DuALA01mvSWTNM9xi2Rqm,0.151,0.0244,6,-32.248,0,0.04,0.98,0.912,0.11,0.0358,65.585,162776,4,18.55926,12,0,10
Beyond,Leon Bridges,spotify:track:1Omt5bfz1tZUCqd26HxbS0,0.58,0.687,6,-5.4,1,0.106,0.229,0.0,0.109,0.187,76.014,240600,4,29.41828,14,0,10
FDB,Young Dro,spotify:track:19fKNXNkmWhuAQyGbxyFXg,0.942,0.773,5,-4.855,1,0.208,0.0378,0.0,0.0736,0.648,125.075,220808,4,19.81509,13,0,10
"Saturday Love - 12"" Extended Version",Cherrelle,spotify:track:5W3Y5I9y5ps6M6rl09e7zg,0.865,0.394,11,-12.235,1,0.0528,0.0832,0.00231,0.302,0.642,115.937,521693,4,76.97471,22,0,10
Soltera,"Lunay, Daddy Yankee & Bad Bunny",spotify:track:1c0hsvHLELX6y8qymnpLKL,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.8,92.016,266087,4,44.35668,13,1,10
Lonely Tonight,Blake Shelton Featuring Ashley Monroe,spotify:track:1zbcFS5hS92oXNL3UZDfY0,0.41,0.747,5,-4.964,1,0.0358,0.0581,0.0,0.0983,0.369,158.064,218040,4,47.13143,11,1,10
"After The Storm (feat. Tyler, The Creator & Bootsy Collins) - Pete Rock Remix",Kali Uchis,spotify:track:1aKzgL3nsei4Idwi8H9Zts,0.695,0.687,9,-9.075,1,0.0728,0.0024,0.0181,0.174,0.786,159.03,225027,4,53.24196,11,0,10
Wild Ones,Flo Rida Featuring Sia,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,232947,4,61.07053,10,1,10
Fade Away,Dayne S,spotify:track:0i3PqyAD6hgr5ZFmwhoUMw,0.788,0.592,6,-9.654,0,0.0466,0.00738,0.277,0.109,0.663,121.999,379074,4,47.70647,17,0,10
"Satie: 3 Gymnopédies: No. 1, Lent et douloureux",Erik Satie,spotify:track:6UlKVLfCMkUcDb09qlnn3i,0.455,0.0285,7,-34.835,1,0.0794,0.996,0.959,0.102,0.219,79.452,195507,4,50.29553,10,0,10
Good Form,Nicki Minaj Featuring Lil Wayne,spotify:track:19Fcrc0nJiwMKom00gS9SW,0.88,0.775,7,-5.133,1,0.0952,0.113,0.00264,0.0943,0.284,96.507,199400,4,60.66247,9,1,10
Noise,Kenny Chesney,spotify:track:0XN2BcoaKE4Z2hnq1ZeDY1,0.58,0.799,0,-4.146,1,0.028,0.0095,0.0,0.0925,0.583,109.965,203760,4,31.98866,7,1,10
Mine Would Be You,Blake Shelton,spotify:track:1zvQt99d5oTkEQLmSoO1yu,0.572,0.529,0,-6.897,1,0.0282,0.146,0.0,0.335,0.321,139.876,239507,4,23.80186,13,1,10
Dirty Blue Jeans,Jeremy Warmsley,spotify:track:7kTJYVJ58ELiDi6d5sBeag,0.505,0.793,0,-5.176,1,0.0727,0.405,0.0,0.104,0.613,85.734,195493,4,33.37694,7,0,10
Selenium Forest,Plini,spotify:track:18pIsa1XH5Eap4SBcSH4Xd,0.471,0.717,3,-7.731,0,0.0388,0.0653,0.897,0.284,0.356,149.981,365641,1,25.2321,14,0,10
I See You,Luke Bryan,spotify:track:3Z3D2hnbZnveVhTuOifJyt,0.657,0.821,6,-3.388,1,0.0352,0.0838,0.0,0.0457,0.714,130.002,185987,4,22.1343,9,1,10
Getsomerest/sleepwell,"quickly, quickly",spotify:track:2RycgtfFQZOPgEGrzBGE0j,0.637,0.394,7,-13.536,1,0.286,0.605,0.305,0.0968,0.361,132.015,332173,4,21.86874,15,0,10
Love Don't Die,The Fray,spotify:track:6IDDwI0YOCAUDhMZltQekS,0.632,0.805,11,-4.488,0,0.0303,0.0095,0.0,0.197,0.275,115.489,183093,4,31.70832,8,1,10
Basic Bitch,Kuselofte,spotify:track:3GTCQ2JUqcxG0HuIN8zjuo,0.827,0.665,7,-5.958,1,0.098,0.0393,0.0,0.164,0.586,100.06,159150,4,24.45675,9,0,10
Adhān,Arve Henriksen,spotify:track:6z73wjcf9actsqCh729UVr,0.191,0.0732,6,-21.856,0,0.0455,0.977,0.929,0.344,0.157,68.93,200890,4,30.82065,9,0,10
Huncho Dreams,Quavo,spotify:track:7pVzUPjJ83QojsVcOthmxP,0.831,0.528,2,-7.635,1,0.534,0.0894,2.58e-05,0.396,0.232,153.987,211963,4,36.34448,10,1,10
Safe & Sound,Taylor Swift Featuring The Civil Wars,spotify:track:0z9UVN8VBHJ9HdfYsOuuNf,0.472,0.3,7,-10.807,1,0.028,0.883,1.04e-05,0.0698,0.289,144.317,240067,4,16.6589,11,1,10
Bus Stop,Graham Coxon,spotify:track:7azl1bdhtYGiPnJxx0RDHT,0.531,0.851,2,-5.461,1,0.0308,0.0101,0.926,0.32,0.609,147.981,297347,4,98.1589,10,0,10
