,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,hit,era,spotify_explicit,spotify_track_number,spotify_release_date,spotify_disc_number,spotify_album_total_tracks,spotify_album_type,spotify_album_uri,spotify_artist_count,spotify_track_type,spotify_num_markets
9220,Wiase Ahonya,Ebo Taylor,spotify:track:1am7ImNsmWO8ve4wX3Pj1l,0.572,0.673,5,-9.117,0,0.0903,0.651,0.0,0.197,0.732,117.997,240187,4,31.17666,15,0,80,False,2,1982,disc_number,4,single,spotify:album:5LUzMchZzlbeszjKMVYQQT,3,track,178
9221,We're In This Love Together,Al Jarreau,spotify:track:1Let4BYaYSum46nAGO1i6v,0.597,0.323,5,-15.648,1,0.0494,0.56,2.24e-05,0.628,0.628,79.397,226067,4,30.26644,10,1,80,False,3,1981,disc_number,9,album,spotify:album:5rMktOHgYGeV65qjHk6W2X,1,track,178
9222,Let's Do Something Cheap And Superficial,Burt Reynolds,spotify:track:2MTM4uYopEbkbcmFib4nEI,0.519,0.367,5,-10.68,1,0.0365,0.704,0.0,0.0681,0.591,126.796,143693,4,21.51068,9,1,80,False,10,1980-01-01,disc_number,12,compilation,spotify:album:1OdN1whr7sYVFCwGRO8oUR,1,track,178
9223,Padam padam,Édith Piaf,spotify:track:194uD6fRM58ztn7Z1Mfyr2,0.385,0.283,5,-8.013,0,0.0546,0.781,0.0,0.0726,0.557,179.531,197627,3,37.91452,10,0,80,False,6,1987-10-31,disc_number,38,album,spotify:album:2k3nz0I7mJzegtkooii4za,1,track,178
9224,Endless Love,Diana Ross & Lionel Richie,spotify:track:0FGxAEMIE5GhyFqFMHRWaO,0.456,0.332,10,-9.775,1,0.025,0.665,0.000248,0.138,0.237,93.633,266267,4,38.48246,11,1,80,False,8,2003,disc_number,20,compilation,spotify:album:1W1b52vaEcE3wfWk4WQH6q,2,track,178
9225,Body,The Jacksons,spotify:track:6lSVidZXCnOnYAWcgIqVDF,0.774,0.803,0,-4.959,1,0.0877,0.0307,0.0,0.347,0.813,117.778,224893,4,33.80712,13,1,80,False,9,2005-07-19,disc_number,38,compilation,spotify:album:77dNyQA0z8dV33M4so4eRY,1,track,176
9226,Vamos a Bailar,Gipsy Kings,spotify:track:6hwOmOxRgIGQE8u9dhluzQ,0.59,0.939,6,-7.195,0,0.0416,0.279,0.000882,0.169,0.914,123.06,294067,4,94.13159,14,0,80,False,12,1989-11-17,disc_number,12,album,spotify:album:6prKtGIdYwaR9rhNElZEWt,1,track,1
9227,Punk (feat. Hitman Howie Tee),Chubb Rock,spotify:track:2Mcmyeb2gEQlgaPKJ6QWas,0.825,0.279,2,-18.423,1,0.264,0.0477,2.1e-05,0.077,0.49,91.475,225667,4,33.85221,13,0,80,False,9,1988,disc_number,12,album,spotify:album:4sURp6gbOhdqvmVa9f7TDI,2,track,178
9228,Can't Slow Down,Joe Satriani,spotify:track:0Cv793kzucEHiOPu7EEVSD,0.456,0.992,4,-5.563,0,0.08,0.00157,0.0622,0.262,0.38,135.906,289933,4,17.9954,10,0,80,False,3,1989-10-30,disc_number,18,album,spotify:album:4TZmVQz3aV8yxxcogVNFW6,1,track,178
9229,Enigma Of The Absolute (Remastered),Dead Can Dance,spotify:track:4YNfCzqL25B01YfsFITnfy,0.39,0.456,7,-9.184,0,0.0319,2.1e-06,0.765,0.411,0.317,112.112,254040,4,59.51207,7,0,80,False,6,1985,disc_number,9,album,spotify:album:2vSpJA1BoHWgGG8KnTsVjh,1,track,0
9230,Island Sunrise,Software,spotify:track:0m0SY01JEw3mcQOXmuy3rz,0.59,0.392,7,-15.72,1,0.0341,0.864,0.891,0.185,0.259,126.283,392072,4,40.63986,16,0,80,False,4,1987-12-31,disc_number,9,album,spotify:album:4Q0yKbw6Pnh9moib2vndGb,1,track,178
9231,Sweet Sixteen,Billy Idol,spotify:track:4XxMVIDKRAYKlZ6pLt9zJ2,0.595,0.594,9,-12.682,0,0.0326,0.563,0.0339,0.114,0.703,156.342,257813,4,31.61738,14,1,80,False,4,1986-10-20,disc_number,10,album,spotify:album:6oXV5HeLjIKQJE6iecEIGc,1,track,168
9232,Be Back,Pasquale Caracciolo,spotify:track:1Sx3zaSDbBsG4paxToFEGE,0.853,0.764,11,-8.781,1,0.0473,0.000193,0.754,0.627,0.386,125.001,476000,4,108.26046,10,0,80,False,18,2019-02-01,disc_number,25,compilation,spotify:album:43yHrV1RfNNMcqK6Rb9Bln,1,track,0
9233,One Step Closer To You,Gavin Christopher,spotify:track:6nHtta2jcgtkh9KAfrNjzK,0.736,0.825,5,-12.819,1,0.0376,0.111,8.3e-05,0.0501,0.771,112.114,311320,4,43.01563,13,1,80,False,10,2010-01-01,disc_number,20,compilation,spotify:album:4j0MYI9wBcrZfhwck4bMrO,1,track,177
9234,I Feel For You,Chaka Khan,spotify:track:5yR9u8QiOt8hJaddv32oo7,0.698,0.912,11,-8.993,1,0.0675,0.0145,0.0222,0.279,0.797,124.916,343400,4,30.65171,17,1,80,False,6,1984,disc_number,10,album,spotify:album:08yanJqA75TPyDowCXvvPU,1,track,178
9235,The Party's Over (Hopelessly In Love),Journey,spotify:track:2GzFrEj343FZaz1Ae3dDpq,0.625,0.876,7,-8.091,1,0.0328,0.0338,8.72e-06,0.486,0.71,112.461,222333,4,22.83722,10,1,80,False,17,1981-01-30,disc_number,17,album,spotify:album:5qOUGWs3HfrFN9j8BYY76f,1,track,178
9236,Shoot For The Moon,Poco,spotify:track:4JuWSuPTxSWhxactc73T5X,0.51,0.317,5,-16.22,1,0.0287,0.539,0.000252,0.0846,0.473,81.097,168773,4,36.97768,7,1,80,False,3,2005-03-22,disc_number,10,album,spotify:album:3D8fXffrM6YiOytlvwtHmo,1,track,178
9237,Si Puedes Vencer al Temor,V8,spotify:track:4azluUxfAo7cT4M77Wc4nM,0.175,0.94,0,-4.511,1,0.086,0.00519,0.0415,0.108,0.395,71.121,371120,4,31.13298,12,0,80,False,3,1983-04-10,disc_number,9,album,spotify:album:4KDgm8j9XKonRf5S3aQfQE,1,track,178
9238,Should I Do It,The Pointer Sisters,spotify:track:4aloxog6eatkPa34BFmj8G,0.666,0.803,11,-4.636,0,0.0288,0.126,0.000176,0.609,0.75,130.443,231600,4,61.64232,11,1,80,False,9,1981,disc_number,11,album,spotify:album:4ZjbAxpWpR9qhY7253jNrX,1,track,178
9239,No Frontiers,Mary Black,spotify:track:2NSS447ixbY5txQqk6VgS8,0.586,0.204,0,-15.326,1,0.0367,0.771,0.0,0.0934,0.311,126.925,242680,4,39.69457,10,0,80,False,1,1989-01-01,disc_number,11,album,spotify:album:5up2eDxegvbaShlzLPiQEQ,1,track,178
9240,High On Emotion,Chris de Burgh,spotify:track:4ZlkGn7FROTAdRlXcDPevH,0.603,0.625,10,-10.769,1,0.0235,0.0261,0.000392,0.266,0.587,99.402,265800,4,69.6332,9,1,80,False,16,1989-01-01,disc_number,16,album,spotify:album:2fTuLeawizO4GvYoTq0lM9,1,track,178
9241,Sign Of The Times,The Belle Stars,spotify:track:7cwdZl2PYj2brHxfwowqQ2,0.696,0.734,11,-6.037,1,0.0636,0.207,0.0,0.0383,0.861,113.88,172760,4,32.58575,10,1,80,False,1,1983-01-01,disc_number,12,album,spotify:album:7bB6EN9SzBplQfFlD36HmD,1,track,176
9242,A Love Bizarre,Sheila E.,spotify:track:5R6ol4f8WCUCWNrB7Ymf99,0.768,0.612,1,-13.381,1,0.0454,0.0217,0.0239,0.0513,0.878,113.798,738053,4,90.32231,23,1,80,False,3,1985,disc_number,8,album,spotify:album:0Jkqv4qmznXpfa0tLzxG23,1,track,178
9243,Birds of Death,Diamanda Galás,spotify:track:35MIp6HSIKP4r1MG56E1EJ,0.3,0.47,1,-16.772,1,0.0726,0.0284,0.00922,0.206,0.303,132.043,319867,1,79.44526,14,0,80,False,4,1988-05-23,disc_number,8,album,spotify:album:3fh0Cw5nmkNlDdbaCSLTEM,1,track,177
9244,My Melody - Original Mix,Eric B. & Rakim,spotify:track:3RZSa8BlSIcaWWi6JjMpTF,0.737,0.908,2,-7.321,1,0.448,0.134,0.0,0.0617,0.831,88.323,357067,4,54.25986,13,0,80,True,7,1987-07-07,disc_number,21,album,spotify:album:0SHeOTuKXo4cM1CWyAwDcj,4,track,178
9245,Miami Vice Theme,Jan Hammer,spotify:track:2UoF4VlADu3IkPCR6LGkpS,0.546,0.934,7,-6.427,1,0.0475,0.284,0.896,0.091,0.746,115.641,147680,4,41.71861,6,1,80,False,11,2007-01-01,disc_number,18,compilation,spotify:album:5jiJM0tIbaoc33qGGkBAys,1,track,2
9246,Manufacturers,R. Stevie Moore,spotify:track:4EGOwKlS6O5Bvm3MCXkMGE,0.781,0.392,2,-17.909,1,0.0624,0.0093,0.111,0.0707,0.799,121.928,322133,4,46.9052,12,0,80,False,1,1988-11-13,disc_number,14,album,spotify:album:1LjkfzeJDMEBqT5lDwedqq,1,track,178
9247,"Migrations : migration, pt. 1",Valentín Clastrier,spotify:track:58KDLJgj7HffnIjleDiulA,0.159,0.0862,0,-24.015,1,0.0398,0.847,0.788,0.0896,0.144,143.475,160827,4,40.22165,6,0,80,False,16,1987-01-01,disc_number,22,album,spotify:album:1ePIyjn6rwNdle3iamGjIT,1,track,178
9248,Hands Up (Punk Funk) - Japan 2012 Remaster,Godmoma,spotify:track:7atXCp9aJgyrQLY0CGWte7,0.802,0.938,9,-5.2,0,0.074,0.0133,0.00157,0.0986,0.881,114.39,405747,4,37.32194,16,0,80,False,3,1981-06-15,disc_number,7,album,spotify:album:01HfKq64jjsQg8DODqKoPp,1,track,117
9249,Miles Wows (Live),Victor Bailey,spotify:track:0Mw5i5Bg3gROFV5I31EKWl,0.599,0.546,11,-15.547,0,0.0463,0.147,0.0669,0.973,0.477,94.937,430227,4,34.19234,16,0,80,False,3,1989,disc_number,8,album,spotify:album:4pbmXUqYC2dtHc1kPP8KdK,2,track,178
9250,She Got The Goldmine (i Got The Shaft),Jerry Reed,spotify:track:0AbYscoIblUGiNqn2Iw6fq,0.77,0.689,9,-14.337,1,0.312,0.384,0.0,0.231,0.805,110.866,196173,4,25.11481,10,1,80,False,19,1995,disc_number,20,album,spotify:album:0NoIqI4xsXGOpd4vvBjo7O,1,track,128
9251,The Wild Life,Bananarama,spotify:track:4xsA9lDQnKIk78YaBOSp9X,0.585,0.877,6,-6.441,1,0.0405,0.165,0.0,0.158,0.814,159.769,197929,4,37.39248,12,1,80,False,20,2017-11-24,disc_number,32,compilation,spotify:album:5HY7d62IQ9p4snnM1d8qLM,1,track,177
9252,Somebody Somewhere,Platinum Blonde,spotify:track:75wNddLVuZivhs5aqIAVdA,0.54,0.636,1,-5.893,1,0.0293,0.0271,2.32e-06,0.0789,0.306,137.272,245333,4,25.44501,14,1,80,False,10,1999-09-07,disc_number,16,album,spotify:album:34xWJrgwEEnQL3scCWHTWB,1,track,178
9253,Love In Store,Fleetwood Mac,spotify:track:41tJM6A0L02Rw6JSS5iThp,0.688,0.568,0,-8.74,1,0.0279,0.1,0.00162,0.119,0.384,124.515,195026,4,31.78038,11,1,80,False,1,1982-06-18,disc_number,45,album,spotify:album:1dZNgJ3Gh3wp6ohzk29JUG,1,track,177
9254,No More Sorry,My Bloody Valentine,spotify:track:5B7dSj3fDMG0bwN3D6pUxF,0.175,0.266,3,-14.347,0,0.0391,0.000471,0.933,0.112,0.261,79.567,167533,1,43.85539,6,0,80,False,5,1988-11-21,disc_number,12,album,spotify:album:3mnv6nzZV5AQhDG7OUsLdo,1,track,2
9255,Janet,Commodores,spotify:track:2kIkPan3nWivUUST82oQ23,0.754,0.744,8,-8.996,0,0.0437,0.418,0.0,0.0752,0.695,109.003,222667,4,26.70943,10,1,80,False,7,1985-01-01,disc_number,9,album,spotify:album:6QRiOSB53KZEe22LfWr6EP,1,track,177
9256,We're Not Gonna Take It,Twisted Sister,spotify:track:1hlveB9M6ijHZRbzZ2teyh,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,219667,4,46.3296,8,1,80,False,2,1984-05-10,disc_number,9,album,spotify:album:0dzqapIToiOhULGvzDKpXm,1,track,164
9257,Beds Are Burning,Midnight Oil,spotify:track:1CtAzw53AIXKjAemxy4b1j,0.753,0.427,0,-11.112,1,0.0387,0.00787,0.00065,0.058,0.295,119.18,255680,4,58.94124,12,1,80,False,1,1987-10-02,disc_number,11,album,spotify:album:243XzHQegX82bPnUVQ0SPV,1,track,178
9258,Jesse,Carly Simon,spotify:track:2ifpWVChV5iLsHozrX6IHQ,0.73,0.61,0,-13.418,1,0.0408,0.24,0.0,0.0969,0.779,106.512,261000,4,19.48098,10,1,80,False,4,1980,disc_number,9,album,spotify:album:6xM7kh50xxcGtQn3KDf5Oz,1,track,178
9259,Heat Of The Moment,After 7,spotify:track:2Sf6ryueL9oJ1eDE2HfIvJ,0.693,0.733,9,-11.365,0,0.0467,0.0571,1.05e-06,0.205,0.899,100.191,267067,4,45.14818,12,1,80,False,2,1989-01-01,disc_number,8,album,spotify:album:3glZbvQfT7BX4Ih3X3y63W,1,track,177
9260,The Ship Titanic,Pink Anderson,spotify:track:2YPTsHPjr7e94UXk7Kc0QY,0.541,0.247,3,-13.361,1,0.202,0.993,0.138,0.132,0.734,200.17,195200,4,49.69038,10,0,80,False,3,1987,disc_number,15,album,spotify:album:5HRbXDdVkIBNZkArEAN2XO,1,track,90
9261,Ese Tren de la Vida,Isabel Pantoja,spotify:track:3DMsoXpnDtLi68OlBX4q5f,0.556,0.337,5,-13.365,0,0.0481,0.63,0.0,0.125,0.234,116.933,211467,4,55.26931,10,0,80,False,10,1985,disc_number,10,album,spotify:album:6GaZ5DXUNwP3hcOybqht3w,1,track,88
9262,Mad House,Armored Saint,spotify:track:5lBUSZCMLlsesUqd8ByaHQ,0.453,0.941,1,-7.262,1,0.0675,0.0227,1.75e-06,0.459,0.536,129.218,228093,4,32.58102,14,0,80,False,3,1984-01-01,disc_number,10,album,spotify:album:0VkxN0pWwuaPeZuLq2aLx1,1,track,105
9263,Casanova,Levert,spotify:track:1O7hDH3rrF8eyLxrpeoOfb,0.71,0.845,4,-3.927,0,0.0888,0.0445,1.18e-05,0.0672,0.802,92.957,262373,4,23.59002,13,1,80,False,1,2010-08-29,disc_number,16,compilation,spotify:album:0WaL0OxrZNxs0sXEwwzs82,1,track,178
9264,Walkin' Blues,Rory Block,spotify:track:2qTVIqBD4Auxp5s8wcRCwr,0.722,0.226,9,-12.087,1,0.0623,0.566,0.000814,0.315,0.805,109.197,144507,4,36.49797,8,0,80,False,1,1981-01-01,disc_number,12,album,spotify:album:4FOiLXN4Ko1jq7Nkld4tfy,1,track,177
9265,The First Day Of Summer,Tony Carey,spotify:track:3nW0m0mAawgip9cbXAEfnE,0.768,0.823,2,-9.405,0,0.0294,0.0972,0.000361,0.529,0.956,116.289,225000,4,25.54915,10,1,80,False,4,2018-06-25,disc_number,13,album,spotify:album:5xOXMBMX8vMT86wtTR9Z2o,1,track,177
9266,Call Me,Blondie,spotify:track:7HKxTNVlkHsfMLhigmhC0I,0.554,0.833,2,-6.667,0,0.0347,0.000646,0.0025,0.0737,0.773,142.673,212227,4,31.90418,11,1,80,False,1,2004-01-01,disc_number,5,single,spotify:album:18fOLsMG8Msf1DEaW0E71K,1,track,178
9267,Stop Doggin' Me Around,Klique,spotify:track:3ITjh2XhrdwCkFVjXcrTJf,0.739,0.351,1,-13.097,1,0.037,0.775,0.332,0.627,0.589,81.774,288173,3,38.22317,14,1,80,False,2,2002-01-01,disc_number,10,compilation,spotify:album:772nmjnlnbhcGZptmN8Xc3,1,track,3
9268,Need a Man Blues,Bronski Beat,spotify:track:7grRm718788MzsonGq4Y1M,0.708,0.597,7,-12.558,1,0.0372,0.449,0.0158,0.107,0.413,120.548,259960,4,42.02816,10,0,80,False,9,1984-10-15,disc_number,16,album,spotify:album:6OMYQUITdN6wBaWfEtgooI,1,track,177
9269,Give It To Me Baby,Rick James,spotify:track:13v3siPyvy5TTEZYmGPPse,0.706,0.727,11,-8.714,1,0.0456,0.114,7.7e-05,0.174,0.965,119.55,248133,4,25.2238,9,1,80,False,1,1981-04-07,disc_number,25,album,spotify:album:2DBFUBBqJQvfXpodPi2WP5,1,track,178
9270,Sola Con Mi Soledad,Marisela,spotify:track:1DocEW5Vym3fuAHkWN81LE,0.805,0.313,3,-15.552,1,0.0294,0.615,0.0,0.144,0.837,106.754,229933,4,21.15436,11,0,80,False,1,1989,disc_number,15,album,spotify:album:4pNjXSgSDPrN2jsJnurJOW,1,track,0
9271,The Day Of Doom Is Coming - Remastered,Birth Control,spotify:track:4tMpcKxWjX5VJOas3O8DpE,0.518,0.86,6,-6.666,0,0.0853,0.00735,0.486,0.152,0.641,117.428,476093,4,28.16769,18,0,80,False,5,1982-01-01,disc_number,10,album,spotify:album:1X7EKITkOjcdqqnRJBq9ZT,1,track,177
9272,Tell Her No,Juice Newton,spotify:track:3KXDnVLLyyLBbHW1Q2NJwy,0.719,0.475,10,-11.301,0,0.0651,0.252,0.000188,0.0771,0.834,142.088,216573,4,38.96833,12,1,80,False,15,1988-10-19,disc_number,15,compilation,spotify:album:0fSvQOkU8rRgcsW6MerdVw,1,track,178
9273,Die Jenny hot an Job kriagt,Hans Söllner,spotify:track:73MvMW6q5qwTXQlDDazQWS,0.596,0.234,1,-16.717,1,0.39,0.758,0.0,0.835,0.773,112.662,245307,4,29.97165,7,0,80,False,7,1989-01-16,disc_number,9,album,spotify:album:6XC75F1xSNvdAMQpMYIT7i,1,track,114
9274,This Ain't No Picnic,Minutemen,spotify:track:3Yu5i8Jwq2anl6mMcKTRge,0.446,0.847,4,-9.58,0,0.22,0.00387,0.0,0.153,0.586,155.748,117733,4,59.19962,4,0,80,False,33,1984-07-24,disc_number,43,album,spotify:album:5viZ5HyYtV0wafK7DoXmgF,1,track,177
9275,Livin' Right,Glenn Frey,spotify:track:0PAakGrsWLfMwZqGY2IHMB,0.726,0.694,10,-12.551,0,0.0376,0.00838,0.107,0.0688,0.586,135.153,301400,4,30.49181,14,1,80,False,1,1988-01-01,disc_number,10,album,spotify:album:4b6WnqBqu76diL48izgBZJ,1,track,178
9276,Mujer de un Hombre Triste,Aldo Monges,spotify:track:7abPhtx0pAVaZUYFfrazpo,0.576,0.319,5,-9.008,1,0.0289,0.0617,0.0,0.242,0.502,99.267,179000,4,51.0654,9,0,80,False,2,1984-01-14,disc_number,10,album,spotify:album:5yfQVxXx62fapxPqKKWY91,1,track,178
9277,Wrapped Around Your Finger,The Police,spotify:track:400ZJAUFuEuIGXhr7ie4xf,0.747,0.448,9,-11.522,0,0.0345,0.0904,0.000185,0.0631,0.608,127.689,313707,4,40.12975,16,1,80,False,9,1983-06-17,disc_number,11,album,spotify:album:5W9OT0a5iZlBr83a9WMKFY,1,track,178
9278,"Symphony No. 5, Op. 74: IV. Risoluto",Malcolm Arnold,spotify:track:5J1zzW4Ph0Hz2csoCGQW7C,0.285,0.372,2,-18.393,1,0.0607,0.769,0.859,0.0414,0.0891,122.233,366333,4,31.25844,14,0,80,False,7,1989,disc_number,119,album,spotify:album:4IUylqha9TBJ6vzhe9QLbR,3,track,178
9279,The Night Owls,Little River Band,spotify:track:2PXk0VQUwZNCCYSf5eJbjP,0.57,0.637,4,-9.077,0,0.0332,0.0296,0.00194,0.127,0.601,126.614,312947,4,36.54838,11,1,80,False,6,2014-01-01,disc_number,12,compilation,spotify:album:5OajcRNtdKugFqYgIsEkRY,1,track,170
9280,Nathalie aus Leningrad,Udo Lindenberg,spotify:track:2MEKRBPtbCUjXIloyPDL0b,0.629,0.436,4,-8.806,0,0.0281,0.836,6.94e-05,0.106,0.176,120.28,256493,4,22.62249,12,0,80,False,6,1989-10-13,disc_number,11,album,spotify:album:08A46432M58NmfHx4mucSH,1,track,178
9281,Deliver Us from Evil,Warlord,spotify:track:0SDUbj6ETGDllX2LY7tWJR,0.57,0.939,9,-6.858,0,0.0865,0.0142,0.707,0.115,0.412,116.687,364958,4,18.45267,10,0,80,False,1,1983-04-01,disc_number,7,album,spotify:album:0y21ZpMAlet6lc4UsVZeap,1,track,0
9282,Me And My Friends,Red Hot Chili Peppers,spotify:track:3eiIQPGp6biDu91bKgAEzg,0.58,0.996,2,-2.291,1,0.127,0.0193,6.87e-06,0.268,0.202,100.46,189133,4,126.74996,5,0,80,False,3,1987,disc_number,12,album,spotify:album:3rHJQrfEcBeSaLPuLwKR6F,1,track,178
9283,Yes I Am,Flamin' Groovies,spotify:track:632IbIidVdDVmrWYwN1igX,0.453,0.875,9,-7.501,1,0.0397,0.000184,0.105,0.346,0.497,129.977,154653,4,19.51849,8,0,80,False,15,1989,disc_number,24,album,spotify:album:1hSEfZ3n3kCisvO9RDerhg,1,track,178
9284,I'm Still Searching,Glass Tiger,spotify:track:4W3uRC5mQDQ9ASGmNrOEVl,0.562,0.829,0,-9.837,1,0.0302,0.00115,0.000626,0.272,0.914,136.645,238333,4,52.4907,9,1,80,False,8,1993-01-01,disc_number,17,compilation,spotify:album:6mOJn5irB4sxCmJfJM0GHL,1,track,178
9285,Heart Of The Night,Juice Newton,spotify:track:0M3tyQn0hS1j1X9TGQKUsL,0.532,0.513,0,-11.419,1,0.0274,0.347,6.44e-06,0.146,0.676,121.093,248933,4,40.8704,12,1,80,False,2,1988-10-19,disc_number,15,compilation,spotify:album:0fSvQOkU8rRgcsW6MerdVw,1,track,178
9286,Good Intentions,Randy Travis,spotify:track:3kIYf5br2adD3XPWn2GvlF,0.7,0.336,2,-11.584,1,0.028,0.362,9.81e-06,0.146,0.335,112.866,219440,4,21.60289,11,0,80,False,3,1987-05-04,disc_number,10,album,spotify:album:28ZWOeiZ8l4Uydl3hZjvgv,1,track,2
9287,Let Me Go,Heaven 17,spotify:track:2VpWQNy9Ywa6rIPX4l54A2,0.718,0.783,10,-7.189,0,0.0408,0.0483,0.00124,0.387,0.504,106.671,262507,4,26.62927,12,1,80,False,3,1982,disc_number,18,album,spotify:album:7uiDwjlTNmG6chyrlVITf6,1,track,178
9288,Just Between You And Me,Lou Gramm,spotify:track:1fMvhGvNGrumP5MKKDf61e,0.742,0.753,0,-5.782,1,0.0262,0.143,3.81e-05,0.123,0.878,121.519,290760,4,48.49339,13,1,80,False,2,1989,disc_number,10,album,spotify:album:6rbyua2300n25agfd9MfKK,1,track,177
9289,Lullaby,The Cure,spotify:track:4d4oXk7O2lEhZ83ivV93li,0.718,0.557,9,-10.679,1,0.0328,0.185,0.707,0.055,0.586,94.095,249880,4,43.43522,10,1,80,False,6,1989-05-02,disc_number,44,album,spotify:album:6vQB3ZBxnQPP3jQcGV2qzg,1,track,2
9290,Onde Anda Você,Toquinho,spotify:track:59kq8EQeIzwi6xgZjyLWks,0.668,0.407,4,-14.628,0,0.04,0.637,0.00699,0.118,0.495,109.95,169040,3,18.10142,8,0,80,False,8,1987-01-01,disc_number,11,album,spotify:album:10hZyN6wHBQ94xt8aoaq9o,2,track,1
9291,Touch And Go,"Emerson, Lake & Powell",spotify:track:2q85IdU5CwM6eXfE9BpPMV,0.564,0.473,5,-12.418,1,0.0382,0.425,0.00153,0.145,0.236,77.002,218825,4,27.15692,11,1,80,False,4,1986-01-01,disc_number,10,album,spotify:album:2YKjFHhp52XE2ot0u2GZsh,1,track,127
9292,Koyaanisqatsi,Philip Glass,spotify:track:7kz5wYuP7kULlvZ9xfsI59,0.206,0.0367,10,-26.213,1,0.0413,0.68,0.967,0.112,0.0373,65.308,209840,4,15.15728,3,0,80,False,1,1983-01-01,disc_number,6,album,spotify:album:0I5Te5Oi0Cbes6nwEe4uFV,1,track,86
9293,Calling All Girls,Queen,spotify:track:6YREj4suOUGfiKgx7aWph2,0.612,0.721,2,-6.749,1,0.0346,0.0496,9.63e-05,0.0612,0.615,138.431,231853,4,24.22778,11,1,80,False,8,1982-05-03,disc_number,16,album,spotify:album:0xc5IpJM39eEEYSKDrm5kf,1,track,2
9294,"Beg, Borrow Or Steal",Hughes/Thrall,spotify:track:3DrVmGBiGzNlRyffjZuTK6,0.644,0.836,3,-9.392,1,0.0308,0.0756,1.3e-05,0.0512,0.964,123.234,226507,4,23.22468,14,1,80,False,3,1982,disc_number,9,album,spotify:album:4T7HmBjSuFmnfrAOJo0PZG,1,track,177
9295,No Parking (On The Dance Floor),Midnight Star,spotify:track:68ffXcOFU1Qxjo3Wbg5hMB,0.895,0.749,7,-8.696,1,0.0468,0.00553,0.0254,0.0533,0.967,125.359,479055,4,44.72507,18,1,80,False,6,1983-01-01,disc_number,13,album,spotify:album:67v1yz3SGvFEnQeTO8H6jP,1,track,47
9296,Big Fun,Kool & The Gang,spotify:track:7ogYWH2MpXTdX6KRlwH6gv,0.886,0.628,6,-11.841,0,0.0389,0.204,0.00326,0.289,0.977,117.1,230827,4,51.82791,10,1,80,False,2,2007-10-29,disc_number,50,compilation,spotify:album:7nczA7OKxHt7nJzhEWWRb1,1,track,176
9297,Verboten,Ton Steine Scherben,spotify:track:4cjpAAYvHko1kI8nCpZk7H,0.524,0.843,0,-7.002,1,0.0374,0.00729,0.0301,0.69,0.284,117.078,149253,4,72.60447,5,0,80,False,2,1985-01-18,disc_number,10,album,spotify:album:7gd3nZethIInmDAzzWJ6Th,1,track,114
9298,Nuevo Plan,Nacha Pop,spotify:track:4uTD06XmA9B3bJBk8bWZUn,0.754,0.557,7,-12.162,1,0.0883,0.524,9.34e-05,0.308,0.687,97.567,176333,4,42.36376,6,0,80,False,9,1985-01-01,disc_number,10,album,spotify:album:3MDYak12cyWIaCWR6neTVO,1,track,172
9299,On The Dark Side,John Cafferty & The Beaver Brown Band,spotify:track:7DhNAYOzIRkEFqimYl2s1G,0.392,0.727,9,-11.913,1,0.155,0.0357,0.000239,0.754,0.365,171.653,161827,4,17.99174,11,1,80,False,1,1983-03-31,disc_number,10,album,spotify:album:4B8MwUV7RpIy2d7DksNTEc,1,track,1
9300,Dude (Looks Like A Lady),Aerosmith,spotify:track:6gQUbFwwdYXlKdmqRoWKJe,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294,265773,4,34.26179,9,1,80,False,5,1987-01-01,disc_number,12,album,spotify:album:3XYqOJI1YlX40kJTdzFEzp,1,track,174
9301,One Lonely Night,REO Speedwagon,spotify:track:0bMv24D8nZbBgjRdG2vcgE,0.385,0.556,5,-9.385,1,0.0257,0.125,1.86e-06,0.0919,0.296,151.849,201507,4,39.39069,10,1,80,False,12,1988,disc_number,14,compilation,spotify:album:6qVtCTLXHnRF8gc8pubQPU,1,track,178
9302,Johnny the Fox,Tricky Tee,spotify:track:3CRazRkskzsZduf6YQU5j8,0.835,0.962,7,-7.09,1,0.235,0.026,0.000132,0.0462,0.533,102.36,322188,4,50.6087,12,0,80,False,1,1985,disc_number,3,single,spotify:album:26wMBEdivIF9KgAZL5gM5h,1,track,178
9303,Somebody's Out There,Triumph,spotify:track:1t0oCQTyPoC1ZexQSnJ5Zj,0.435,0.764,2,-5.517,1,0.0331,7.02e-05,0.0,0.143,0.429,133.212,239600,4,28.25882,11,1,80,False,12,2010-05-14,disc_number,14,compilation,spotify:album:5XDjmthwOECD5BczWlBkzA,1,track,177
9304,This Cloud,Boytronic,spotify:track:0ivNtVzA0Jo2q2M33f8z9J,0.666,0.682,7,-9.222,1,0.0326,0.00136,0.00058,0.108,0.572,123.584,236667,4,47.34867,12,0,80,False,9,1985,disc_number,16,album,spotify:album:5LZzdZrs5mQOuFbA9fwbk5,1,track,177
