track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,hit,era
Natchez Trace,Béla Fleck,spotify:track:7hc2MVLezWm8ObKsZoW80I,0.472,0.6,7,-15.356,0,0.0323,0.47,0.948,0.344,0.948,130.779,297027,4,34.85976,15,0,80
Vitamin L,B.E. Taylor Group,spotify:track:7apCX6ppAodHPbpegwLlpB,0.767,0.679,11,-4.054,0,0.0519,0.092,5.86e-06,0.047,0.702,102.627,283600,4,26.09997,18,1,80
Presidente bossa nova,Elis Regina,spotify:track:6LCfLk7pHW2mKcyr6rL4KA,0.43,0.431,5,-17.613,0,0.0395,0.131,0.217,0.446,0.745,138.752,110773,4,58.35296,4,0,80
La Diferencia,Vicente Fernández,spotify:track:6wwMqdntt3An3mmVSb613i,0.409,0.277,0,-10.276,1,0.0421,0.63,0.0,0.173,0.534,80.062,170107,4,32.07056,11,0,80
Ebony And Ivory,Paul McCartney And Stevie Wonder,spotify:track:3fVSMbeq8tY3G85yxcJwRU,0.567,0.692,4,-7.881,1,0.0379,0.0784,0.0,0.0338,0.708,160.697,226267,4,27.18246,11,1,80
Colours,Sisters of Mercy,spotify:track:16jGzhxzLuXLPx1rrJxA62,0.483,0.791,9,-14.192,0,0.0741,0.00115,0.747,0.156,0.324,200.713,436593,4,33.34393,22,0,80
Wrack My Brain,Ringo Starr,spotify:track:0fOAIOvfKsD7XStpBkwKjJ,0.684,0.734,11,-6.995,1,0.0302,0.135,9.31e-05,0.123,0.898,130.62,141667,4,20.15011,8,1,80
When It's Over,Wipers,spotify:track:59RkLuqY3LSqK3rJGds6cP,0.435,0.757,9,-4.274,0,0.0265,3.23e-05,0.784,0.208,0.333,85.522,394120,4,30.72364,17,0,80
Tech Expansion (3),Milan Pilar,spotify:track:0KFdNMBiWPpsRtGXRXVjZX,0.694,0.395,0,-11.787,0,0.0442,0.879,0.888,0.141,0.441,92.023,34000,4,0.0,2,0,80
Traneing In - Rudy Van Gelder Remaster,John Coltrane,spotify:track:6VupYG3kPGQOqHVQ7dNH3v,0.424,0.318,0,-15.634,0,0.0404,0.738,0.0577,0.169,0.516,171.157,750667,4,25.51878,32,0,80
She's Trouble,Musical Youth,spotify:track:0QzmoqQRlmjxyLXGKYoeU8,0.867,0.516,11,-15.565,1,0.0383,0.225,0.000897,0.0604,0.964,125.257,188200,4,39.0496,9,1,80
Zap,Eric Johnson,spotify:track:6lggnqMW53MgLSTC4OFK1n,0.362,0.857,5,-12.578,0,0.0515,0.000934,0.678,0.38,0.788,102.122,283360,4,23.14082,13,0,80
Llover sobre Mojado,Silvio Rodríguez,spotify:track:5CNFCgIocd1gwPpDA4pV5B,0.514,0.21,9,-18.395,1,0.121,0.785,0.00152,0.0846,0.328,72.11,440403,4,39.13607,22,0,80
She's A Runner,Billy Squier,spotify:track:39W3SQYsCXHzaA9U3UEMsq,0.281,0.823,7,-5.044,1,0.0509,0.0395,0.0056,0.0812,0.515,209.758,243267,4,23.57348,11,1,80
"Acid Queen - 12"" Version",Venom,spotify:track:2K5SLr7BI7SDl08KAyy2zo,0.166,0.953,1,-8.733,1,0.0687,0.00112,7.44e-06,0.22,0.154,162.505,147360,4,33.35857,8,0,80
With or Without You,U2,spotify:track:6ADSaE87h8Y3lccZlBJdXH,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,295516,4,69.5375,7,1,80
Hungama Hai Kyon Barpa,Ghulam Ali,spotify:track:7fDOT7WW72bsyS2cY4tON0,0.521,0.341,4,-13.687,0,0.0321,0.949,0.00934,0.12,0.663,99.801,508133,4,24.89885,27,0,80
Sem Limites Pra Sonhar (Reaching For The Infinite Heart) (feat. Bonnie Tyler),Fábio Jr.,spotify:track:4PR0gbUVpFULNfQtu9Iif1,0.522,0.617,0,-10.211,1,0.0309,0.209,0.0,0.083,0.483,79.055,261333,4,60.37543,11,0,80
Lovers Unite,Red Flag,spotify:track:7tzgW3Pmod09Kp1vBmFXOe,0.664,0.909,8,-6.347,1,0.0396,0.0512,0.466,0.115,0.655,117.921,292707,4,82.38714,11,0,80
Sunken Shrine,Nobuo Uematsu,spotify:track:0cWMrsG0DXY9ztDqU2crGy,0.61,0.452,8,-14.939,0,0.045,0.829,0.914,0.174,0.883,134.964,101507,4,28.85362,7,0,80
Just Us,Maze,spotify:track:0k6a9CH1MnKhoPiuvBkVFz,0.612,0.565,5,-12.146,1,0.0396,0.511,1.39e-05,0.0779,0.783,167.122,459640,4,22.37691,20,0,80
Budweiser Blues - November 1983,Crumbsuckers,spotify:track:13xMXWz8aAEBQyRyiIniAT,0.145,0.917,4,-2.728,1,0.0559,0.0747,0.0411,0.0893,0.388,94.272,139307,4,54.75499,6,0,80
Quiero levantar mis manos,Miguel Cassina,spotify:track:0y0xNSh0E00F5U5XvUugMl,0.253,0.413,9,-7.008,1,0.0292,0.882,8.66e-06,0.0826,0.142,135.123,460867,4,37.70657,20,0,80
Crux,Guided By Voices,spotify:track:2UNeGt395f5rDTWynygFBn,0.501,0.925,9,-12.631,1,0.0552,0.88,0.781,0.388,0.329,89.375,144533,4,31.2226,5,0,80
You're The Inspiration,Chicago,spotify:track:36lkJSDyMEZoWTqtRj8Q8q,0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,229240,4,38.42256,8,1,80
Whip It,Devo,spotify:track:4sscDOZCkbLSlDqcCgUJnX,0.78,0.869,9,-7.255,1,0.0517,0.0744,0.004,0.0621,0.957,157.902,161133,4,22.03885,12,1,80
Who's Gonna Be the Junkie,Greyboy,spotify:track:3ukApYXcOhCBDk9usoIjzw,0.514,0.412,6,-14.771,1,0.282,0.0641,0.812,0.134,0.945,176.547,363400,4,22.59096,16,0,80
You Are My Lady,Freddie Jackson,spotify:track:5MPxgVGxq79wcoNKtlRaTf,0.7,0.254,10,-16.019,1,0.0429,0.46,0.0,0.1,0.408,91.437,284119,4,34.74799,8,1,80
Muudo Hormo,Baaba Maal,spotify:track:0SjPGSLoSVKtZeAUAJcZw3,0.403,0.335,1,-13.121,1,0.0303,0.772,0.00485,0.629,0.0917,153.566,373933,4,63.69038,13,0,80
Funny How Time Slips Away,The Spinners,spotify:track:4fPsWh9XIzKVazh5luuHXR,0.603,0.364,9,-11.576,1,0.0282,0.693,5.06e-06,0.0804,0.193,98.189,216453,3,21.86918,8,1,80
Arthur's Theme (Best That You Can Do),Christopher Cross,spotify:track:5fnOrhQ4KgT5irGCjIccGH,0.526,0.515,9,-11.169,1,0.0389,0.169,0.000816,0.181,0.518,136.543,234493,4,41.78438,11,1,80
Dancing In The Dark,Bruce Springsteen,spotify:track:7FwBtcecmlpc1sLySPXeGE,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,241307,4,47.47864,10,1,80
The Difference Between,The Escape,spotify:track:4M5uY9Ywz4b6fSc3PeWlf9,0.354,0.962,11,-5.964,0,0.041,7.58e-06,0.779,0.14,0.634,129.783,234147,4,61.36558,7,0,80
I Did It For Love,Night Ranger,spotify:track:5e1YkieEVM8trTrwoiCD9q,0.535,0.779,7,-6.155,0,0.0266,0.00146,0.0,0.193,0.277,97.128,287933,4,36.29329,11,1,80
Radar - Live,Laurie Anderson,spotify:track:7BJ4V2zroGV2TciBqT0qCc,0.295,0.255,2,-21.156,1,0.121,0.939,0.768,0.123,0.0562,135.812,122667,4,36.75113,8,0,80
Así Es la Vida,Luis Enrique,spotify:track:7sxCk2tplxW6yEVlguvgET,0.805,0.735,11,-4.904,0,0.0519,0.34,0.0,0.228,0.792,91.074,281773,4,32.38518,12,0,80
Back To Nature,Fad Gadget,spotify:track:47Kxj6HoFSUUBnVw6tpZQB,0.613,0.866,7,-4.719,0,0.0319,0.000482,0.000164,0.354,0.372,100.22,349493,4,137.16673,10,0,80
In The Blue Of The Evening,Tommy Flanagan Trio,spotify:track:30elPK31lRDN1kFjnt7HRQ,0.479,0.238,5,-19.579,1,0.0438,0.876,0.905,0.148,0.574,135.118,221893,4,25.09593,14,0,80
Welcome To Paradise,John Waite,spotify:track:6pKeSbLxFR98kw6kraSulk,0.5,0.439,7,-9.528,1,0.0334,0.242,0.0,0.0455,0.308,122.225,238827,4,45.01704,8,1,80
Rebels,Tom Petty And The Heartbreakers,spotify:track:1QN5cKoYlEkJ4aMBfqDqXe,0.57,0.556,0,-13.352,1,0.0302,0.105,1.94e-05,0.0574,0.608,139.499,321693,4,43.06794,17,1,80
Chinese Takeaway,The Adicts,spotify:track:5xsP2hEoXZ12kYmzKx85bA,0.547,0.871,5,-9.934,1,0.0437,0.0194,4.54e-05,0.0753,0.784,104.448,163560,4,50.75944,8,0,80
She Called Pest Control,Daniel Johnston,spotify:track:7g6dpCXdpkOmc6zIH81YoD,0.702,0.08,11,-19.316,0,0.676,0.995,0.0127,0.248,0.357,80.524,52733,3,26.95505,4,0,80
Without Your Love,Toto,spotify:track:5aXXQImc2wqmOcWOpXcYPW,0.736,0.468,2,-15.173,1,0.0502,0.0948,3.28e-06,0.0949,0.912,138.221,272507,4,31.29445,14,1,80
Smoke Rings,Duke Ellington,spotify:track:2YDl1vgJ9OApB9WMRbDVIo,0.481,0.202,1,-12.724,1,0.0344,0.787,0.0618,0.307,0.35,70.148,173093,4,34.15194,8,0,80
Hey Mambo,Barry Manilow with Kid Creole & The Coconuts,spotify:track:60zEbp9h4cy9kHXtxgeE19,0.72,0.912,0,-8.595,0,0.038,0.226,0.000647,0.136,0.806,111.169,173000,4,16.43281,8,1,80
A Kind Of Magic,Queen,spotify:track:1LFK84nUerBbYfFd1LmnTm,0.671,0.775,9,-5.873,1,0.0354,0.018,0.00283,0.121,0.695,130.121,264253,4,26.96464,15,1,80
Satch Boogie,Joe Satriani,spotify:track:3ExNcJ7LkInTekJg13FQSq,0.46,0.951,2,-6.869,1,0.108,0.00285,0.833,0.0523,0.336,108.005,192600,4,35.48194,7,0,80
Down Boys,Warrant,spotify:track:0dw3dXWx6dgp7Ri3HeDBUq,0.606,0.85,8,-10.721,1,0.0389,0.00882,0.000215,0.0965,0.543,113.794,243040,4,75.04674,10,1,80
Nuvem de Lágrimas (feat. Chitãozinho & Xororó),Fafá de Belém,spotify:track:3dg5bIZVUsAySwkjKBHsvZ,0.515,0.469,5,-9.995,1,0.0292,0.551,0.0,0.435,0.652,107.062,255960,3,48.25344,12,0,80
El Enamorado,Aries Vigoth,spotify:track:7E8fFEB36PSW1LyVE1QF4S,0.669,0.607,1,-7.276,1,0.0467,0.248,0.0,0.134,0.907,93.495,163000,3,43.71329,8,0,80
Stranger,Jefferson Starship,spotify:track:4wF2bTARfLo0uFQngz1PNk,0.554,0.856,11,-6.293,0,0.0666,0.105,0.00148,0.614,0.578,142.174,283280,4,54.98042,9,1,80
Let Him Go,Animotion,spotify:track:59p7eFF87B2vy8lcJV9HRF,0.496,0.654,9,-11.235,0,0.0351,0.15,1.16e-06,0.165,0.74,137.344,267933,4,50.99813,10,1,80
Devil In A Fast Car,Sheena Easton,spotify:track:6c2TX6CaZUDYv7Xao88Rv5,0.702,0.696,9,-8.497,1,0.0355,0.295,5.12e-05,0.0987,0.502,110.188,227040,4,26.04986,10,1,80
It's Raining Again,Supertramp Featuring Roger Hodgson,spotify:track:2bzBI23EJWHjXmGj3xlYaM,0.603,0.674,10,-6.808,1,0.0295,0.62,0.00261,0.26,0.559,121.261,264240,4,80.8838,11,1,80
Don't Be My Enemy,Wang Chung,spotify:track:2mFecirMAGHqJVHYt9e8tN,0.718,0.686,7,-12.441,1,0.0317,0.0991,0.00246,0.152,0.937,113.255,263933,4,97.14449,9,1,80
Happy Ending,Joe Jackson,spotify:track:1qv9TWDpXh50DPLgWD4bnH,0.635,0.808,9,-5.026,1,0.0262,0.0973,0.0,0.141,0.726,131.377,218467,4,18.9546,8,1,80
No More Lies,Michel'le,spotify:track:1Oz5bcZyzhiaEa3F06EiPY,0.834,0.871,10,-6.972,0,0.0821,0.15,0.0721,0.287,0.835,110.294,225840,4,34.48771,9,1,80
The Greatest Gift Of All,Kenny Rogers,spotify:track:2gMSAKqCxiYbITg2cAk1H4,0.477,0.317,8,-11.722,1,0.0259,0.475,5.22e-05,0.19,0.117,137.691,223693,4,47.0784,10,1,80
O último romântico,Lulu Santos,spotify:track:0ZpH1N2msgGBp7wlh159QU,0.716,0.494,4,-14.118,1,0.0288,0.62,1.28e-05,0.303,0.805,129.864,252307,4,19.88463,11,0,80
Point Of No Return,Nu Shooz,spotify:track:09PFYYJuXJ961Kp8ZIxxpx,0.691,0.839,5,-10.401,1,0.05,0.0193,0.0701,0.0503,0.808,109.152,266040,4,71.20601,10,1,80
Satori thème - 2006 Remaster,Étienne Daho,spotify:track:6ndwmah1dg7Vcda25Ll13R,0.517,0.966,7,-4.346,1,0.0351,0.00113,0.705,0.356,0.961,128.909,111973,4,32.78995,7,0,80
I Wanna Rock,Twisted Sister,spotify:track:70Z9t1qhytWtG4cCmmi7mU,0.504,0.911,2,-2.97,1,0.0738,0.00512,0.0123,0.355,0.671,106.244,179760,4,64.71701,7,1,80
Monumentos de amor,Alejandro Conde,spotify:track:2lU66rkI7iJ2I5EdZSYXZk,0.487,0.762,0,-5.001,0,0.0605,0.861,0.0,0.261,0.82,172.477,208293,3,24.15036,10,0,80
Sorry Somehow,Hüsker Dü,spotify:track:4yhaE4g4dZRp4xOUgid9cr,0.388,0.831,9,-11.729,0,0.0424,0.00115,0.162,0.234,0.412,151.995,269067,4,80.63154,10,0,80
Last Letter Home,Sam Bush,spotify:track:1rrQ7KvE3c1YyiQAW7jvV5,0.6,0.219,5,-18.245,1,0.032,0.894,0.0086,0.126,0.691,76.452,208227,4,41.36898,10,0,80
Johnny the Fox (Radio Version),Tricky Tee,spotify:track:1tk5ktXtGV3IW2x0ykUanu,0.834,0.939,11,-8.057,0,0.224,0.0187,0.000151,0.0465,0.533,102.374,210160,4,32.91498,8,0,80
choronzon,Tangerine Dream,spotify:track:6r5fxBgcEHRMUPsWqOclVC,0.447,0.706,9,-13.763,0,0.064,0.244,0.776,0.112,0.778,198.965,248693,4,27.06957,13,0,80
United Together,Aretha Franklin,spotify:track:2XxQltrFSfmsKD8mJIKqn8,0.52,0.386,6,-10.802,1,0.0271,0.335,1.22e-05,0.0876,0.48,107.871,303427,4,40.23909,11,1,80
Call Me,Skyy,spotify:track:5wQ4djiNq19XCQY7Z00uG0,0.794,0.636,2,-8.698,1,0.0756,0.00297,0.0141,0.0753,0.847,121.213,382333,4,46.48354,18,1,80
Feierabend,Ton Steine Scherben,spotify:track:0jOAKbpsVe1BrcGxRiOVAh,0.317,0.767,9,-6.78,1,0.0357,0.000983,0.000404,0.974,0.681,117.737,231800,3,32.15643,10,0,80
Don't Fall In Love With A Dreamer,Kenny Rogers with Kim Carnes,spotify:track:6xSrfSM8IvRPzwbC4VjBcg,0.575,0.219,9,-16.678,1,0.0274,0.531,0.0,0.0946,0.329,79.976,222067,4,31.14791,11,1,80
Life's What You Make It,Talk Talk,spotify:track:2iWTHXaFtRSMhd5OLpYD7f,0.525,0.804,1,-7.575,1,0.0321,0.00367,0.285,0.0382,0.935,91.951,268893,4,28.95169,11,1,80
Maybe I Was Wrong,The Prisoners,spotify:track:6uB4ssJF3lGhOcfOftTCSX,0.281,0.859,9,-8.203,1,0.0469,1.16e-05,0.00517,0.149,0.732,163.376,161267,4,30.62036,8,0,80
Two Hearts,Phil Collins,spotify:track:0vDSWxRlWN0LWsSQdGIPuE,0.568,0.912,7,-3.25,1,0.0366,0.297,0.0497,0.0717,0.729,155.546,204253,4,39.64395,10,1,80
Ach Golgotha (Maldoror Is Dead),Current 93,spotify:track:3xBRiALaydbc6R4oC2uV2c,0.22,0.729,5,-16.26,1,0.153,0.862,0.783,0.147,0.0342,117.177,1141400,3,21.07892,50,0,80
Lose My Breath,My Bloody Valentine,spotify:track:1Ma06PrhbT07YFTlM48rAK,0.378,0.606,6,-13.003,1,0.0261,0.00362,0.84,0.116,0.436,91.875,217627,4,33.67345,8,0,80
Don't Lose Any Sleep,John Waite,spotify:track:4QyU0TsIhQbSBuiTjqMUFO,0.667,0.593,9,-12.518,1,0.0383,0.129,0.0,0.0355,0.668,104.901,227960,4,27.99957,8,1,80
Likes Of Me,Tony Rice,spotify:track:1LZ2fRvjNdqqbR93Lilvh1,0.621,0.406,9,-17.333,1,0.0327,0.531,0.00583,0.358,0.95,114.23,175866,4,23.9329,10,0,80
Everyday,James Taylor,spotify:track:4fqlTmlufMMWMBWxbLywKl,0.755,0.335,4,-16.312,1,0.0316,0.491,0.000271,0.0685,0.481,102.583,193960,4,29.98306,12,1,80
Guns And People,Éric Serra,spotify:track:1v404VXRJKBzLwrHw8AUnD,0.637,0.674,10,-9.86,1,0.0441,0.225,1.22e-06,0.0628,0.698,133.547,238133,4,54.21284,11,0,80
Son Desangrado,Silvio Rodríguez,spotify:track:1yASj1BRYlJW5mp0FzoemC,0.55,0.396,4,-14.93,0,0.0577,0.549,0.000723,0.0728,0.67,96.952,303064,4,21.68824,11,0,80
"Concerto for Piano Duet and Strings, Op. 32: II. Larghetto",Malcolm Arnold,spotify:track:68ZYD4Cjg33xt5AzYrO6Wt,0.319,0.059,2,-22.176,0,0.0323,0.929,0.285,0.0733,0.0387,72.282,428907,4,60.20299,16,0,80
Premonitions – The Fantasy,Bobb Trimble,spotify:track:6mi6FxGq7xzZgUhO9wtSRc,0.513,0.675,9,-7.956,1,0.0302,0.386,7.62e-06,0.0863,0.567,97.129,360747,4,31.76545,18,0,80
When It's Love,Van Halen,spotify:track:7gG1RvwQRrofiL3tvq8pBI,0.563,0.623,2,-12.327,1,0.0252,0.0494,0.000159,0.184,0.393,99.34,337907,4,38.26059,15,1,80
Untergang,Slime,spotify:track:1y5kwVhMv9rqxECnOW3TWq,0.253,0.936,2,-5.071,0,0.292,0.000921,0.0,0.0959,0.127,148.362,152013,4,24.80514,8,0,80
Never Had A Lot To Lose,Cheap Trick,spotify:track:3PFZQsT6UQ6jpYrcbDRwk2,0.45,0.756,4,-13.32,1,0.0536,0.289,0.0,0.13,0.541,138.371,203160,4,49.38847,11,1,80
Tax Payin' Blues,J.B. Lenoir,spotify:track:7wV5BgDbPmSOupQet2bc3h,0.839,0.349,9,-8.263,0,0.0504,0.774,0.0011,0.0904,0.874,112.722,141227,4,35.82879,7,0,80
Do You Compute?,Donnie Iris,spotify:track:5kOy9p5jcHe5j2LWgXbRgj,0.65,0.491,1,-9.872,0,0.0338,0.0012,0.146,0.0425,0.771,115.947,220467,4,46.45197,8,1,80
Make Me Lose Control,Eric Carmen,spotify:track:31HhcRSNcS8Rgv9ldIfh66,0.724,0.619,4,-9.074,1,0.0242,0.0728,0.0,0.205,0.746,109.029,285947,4,75.57595,9,1,80
Antoñete - Remasterizado,El Fary,spotify:track:2S0EXtwjgPAh0FRWTorZyq,0.538,0.558,1,-6.167,0,0.0522,0.776,0.0,0.0408,0.686,119.625,200693,4,27.0874,12,0,80
Thriller,Michael Jackson,spotify:track:7azo4rpSUh8nXgtonC6Pkq,0.764,0.887,11,-3.725,1,0.0738,0.0816,0.000108,0.847,0.721,118.421,358053,4,44.77455,9,1,80
Voices,Roger Eno,spotify:track:3JU3oDXq0VZKJz5DyMaHt5,0.218,0.0439,2,-27.38,0,0.0415,0.958,0.855,0.0899,0.0366,63.864,152027,4,25.5691,9,0,80
"El Tiempo, el Implacable, el Que Paso (with Luis Eduardo Aute)",Pablo Milanés,spotify:track:7DnP0lvvoFCMdWigNm3WFX,0.252,0.149,7,-16.617,1,0.0329,0.911,0.00185,0.143,0.235,91.195,171707,4,27.6893,9,0,80
Paid In Full - Seven Minutes Of Madness - The Coldcut Remix,Eric B. & Rakim,spotify:track:5XQPpKiBjXUI4bIenLBxci,0.812,0.698,4,-8.887,0,0.126,0.00198,0.0869,0.33,0.291,98.211,429560,4,22.77479,16,0,80
Is This Love,Survivor,spotify:track:6rt4FH5qFgXGmyhgKmlJcL,0.679,0.772,3,-8.946,1,0.0328,0.557,0.0,0.0338,0.749,118.129,222560,4,27.70741,10,1,80
Candy,Cameo,spotify:track:0Aj8EagrPfDoOe5OlUdrLC,0.705,0.709,11,-12.649,0,0.0489,0.119,1.69e-05,0.286,0.853,110.523,339933,4,37.8506,13,1,80
Only The Young,Journey,spotify:track:1E2iehquphUsbmj8VTzWdQ,0.331,0.833,7,-6.204,1,0.0408,0.0115,0.0,0.209,0.527,72.369,244960,4,60.85756,10,1,80
Chiclanera,Carlos Cano,spotify:track:6IjkdC0mG180vHLIHnYAjk,0.618,0.135,5,-15.456,1,0.0362,0.534,1.25e-06,0.205,0.534,114.78,219429,4,31.40259,13,0,80
Manwhole,Skinny Puppy,spotify:track:2CTwcfa1dlv8YyKcFhQma9,0.646,0.714,11,-13.93,0,0.0516,0.0445,0.878,0.143,0.644,91.625,104333,4,28.95024,5,0,80
Philharmonic Concerto Op. 120: III. Chacony,Malcolm Arnold,spotify:track:6BHRjfELXjEIvnG05176Q7,0.212,0.248,10,-14.939,1,0.037,0.941,0.918,0.0954,0.0374,112.274,213667,5,99.87782,9,0,80
Desperate But Not Serious,Adam Ant,spotify:track:7vDvtRSQ1WsGy87TrpBQGM,0.586,0.913,9,-4.209,1,0.0443,0.0201,0.156,0.157,0.795,136.61,254733,4,19.93288,11,1,80
I Call Your Name,Switch,spotify:track:1DEI0amdbd2i5hTs3fXtfs,0.519,0.643,11,-8.268,1,0.0795,0.648,0.00144,0.307,0.832,79.91,455200,4,22.1248,17,1,80
Wild Women With Steak-Knives (The Homicidal Love Song For Solo Screen),Diamanda Galás,spotify:track:4H3kKEvV8YQLZk0O4Oajjm,0.459,0.568,1,-19.222,0,0.903,0.916,0.276,0.783,0.139,140.187,724000,4,140.20809,19,0,80
Rock 'n' Roll Is King,Electric Light Orchestra,spotify:track:4pZnzl9t4eCCra5HDI87wi,0.366,0.73,9,-12.746,1,0.0668,0.423,4.31e-06,0.163,0.729,160.093,225000,4,83.38139,5,1,80
Just What You Want - Just What You'll Get(live),John's Children,spotify:track:0FlbhfX4yZQwKnDlSJIjRd,0.286,0.733,2,-13.958,1,0.0653,0.0031,0.851,0.919,0.303,116.266,220200,4,40.19889,10,0,80
Deep River Woman,Lionel Richie,spotify:track:73z7dVlNW3v4YrIoMnEHEs,0.604,0.49,1,-8.559,1,0.0296,0.603,1.04e-05,0.104,0.367,142.343,249720,4,34.38365,10,1,80
Dark Ages,Yngwie Malmsteen,spotify:track:4likEK5J9X2SlotCB0mfxg,0.462,0.58,3,-12.802,1,0.0416,0.00561,0.458,0.275,0.464,115.245,234307,4,26.5982,12,0,80
Tallahassee Lassie,Flamin' Groovies,spotify:track:68xs5tLAtp1STqOQuW0ROS,0.443,0.888,11,-11.204,1,0.105,0.0308,0.0,0.382,0.575,144.442,142733,4,34.57584,7,0,80
It's Gonna Take A Miracle,Deniece Williams,spotify:track:4dkPHgfdLiZOrN5NrespoF,0.801,0.43,7,-12.075,1,0.06,0.109,0.00511,0.043,0.806,122.865,259867,4,23.63498,10,1,80
Dummy Line,Matthew Young,spotify:track:1d0p4bWY5bqygOrDpcK2F2,0.731,0.388,1,-18.227,0,0.0299,0.759,0.0,0.303,0.964,105.692,245893,4,18.9114,10,0,80
Rock and Whirl - Remastered,Strange Advance,spotify:track:2GHpDDK7125iiaCqMdKuxt,0.511,0.73,0,-11.415,1,0.0524,0.0252,0.00766,0.126,0.8,180.069,259293,3,51.34771,15,0,80
Metal And Glass Exact - Live,Game Theory,spotify:track:6RWFUDU96RsqoNCb8WIj9Q,0.29,0.589,4,-9.023,1,0.0393,0.695,0.000159,0.559,0.687,120.714,214813,4,30.67995,10,0,80
But You Know I Love You,Dolly Parton,spotify:track:6ejEerMAcKKp1JpmEorNek,0.52,0.366,2,-12.277,1,0.0627,0.681,3.52e-06,0.092,0.425,83.744,198960,4,58.95725,7,1,80
Tempted,Squeeze,spotify:track:5r2z0FHOoFI06GZEVGDjzM,0.729,0.356,6,-13.743,0,0.0347,0.0916,0.0905,0.052,0.392,95.026,240333,4,24.61756,9,1,80
You Should Hear How She Talks About You,Melissa Manchester,spotify:track:3mYh6egfMyl0Dek8r9ciK6,0.753,0.834,4,-6.516,1,0.115,0.212,2.93e-05,0.259,0.852,131.909,256387,4,27.93194,12,1,80
Genghis Khan,Running Wild,spotify:track:0rfwgSTvtgD8tkTrsB85nv,0.216,0.932,11,-11.612,0,0.0759,1.46e-05,0.495,0.0453,0.193,164.236,253560,4,30.38894,16,0,80
The Last Worthless Evening,Don Henley,spotify:track:5xFXOthzXYku3MvAlc5EKg,0.731,0.505,5,-11.334,1,0.0262,0.212,0.0,0.0409,0.396,99.99,362467,4,20.78645,19,1,80
Pledge Pin,Robert Plant,spotify:track:0wAOWZk7n7UGc6LiJmqR2W,0.445,0.887,9,-7.077,0,0.147,0.106,0.0583,0.0862,0.646,157.226,242107,4,40.67396,16,1,80
Danger Zone,Kenny Loggins,spotify:track:34x6hEJgGAOQvmlMql5Ige,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,215133,4,29.33803,11,1,80
Come Sunday - Solo Piano,Tommy Flanagan,spotify:track:06lHdRiiJA6I51uTAOGaOA,0.36,0.0285,1,-23.035,1,0.0419,0.995,0.91,0.224,0.0464,79.453,215333,3,26.51685,13,0,80
Nightshift,Commodores,spotify:track:23IK8TF2MSiLnuEjaYPfVV,0.727,0.559,8,-10.194,1,0.0392,0.62,0.0114,0.0629,0.393,105.06,306560,4,23.46948,15,1,80
Night Of The Blade,Tokyo Blade,spotify:track:5zsiVdb0xIZaShQj6klzBA,0.189,0.92,0,-6.644,1,0.108,0.000161,0.0143,0.353,0.161,122.328,244067,4,55.80617,8,0,80
Take On Me,a-ha,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4,41.13245,9,1,80
Under Pressure,Queen & David Bowie,spotify:track:11IzgLRXV7Cgek3tEgGgjw,0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,248440,4,54.40309,9,1,80
Спокойная ночь,Kino,spotify:track:26sgqMLFOhRrryoaPovlI2,0.742,0.596,0,-12.965,1,0.0312,0.313,0.0271,0.197,0.348,107.401,364010,4,31.6364,14,0,80
Somadja,Gabelo,spotify:track:1P5KtSxBmKQqvAjwy66ljV,0.634,0.949,1,-9.842,1,0.04,0.739,0.723,0.33,0.967,82.023,335333,4,55.79926,11,0,80
I Found Someone,Cher,spotify:track:7cm9QkrwSWH0scegcO8XZ2,0.538,0.604,2,-10.936,0,0.0262,0.557,0.0,0.162,0.373,102.839,223160,4,28.62788,11,1,80
One In A Million You,Larry Graham,spotify:track:1CzgvJvt2JRy4uEX3SVaxO,0.51,0.226,10,-14.307,1,0.0292,0.666,2.3e-06,0.318,0.174,71.401,252600,4,55.62675,9,1,80
Most Of All,Jody Watley,spotify:track:26jC8SFZobz3bsUc32bxV8,0.729,0.708,5,-13.521,1,0.0402,0.146,0.0146,0.0508,0.889,112.729,268640,4,35.094,10,1,80
Why Worry,Nana Mouskouri,spotify:track:0O2ul0bjxtHNlYWcyUkEcn,0.534,0.255,1,-13.77,1,0.0256,0.895,0.00142,0.108,0.213,91.999,237493,4,41.45945,11,0,80
Ride This Train,The Canton Spirituals,spotify:track:0b2z0TdI3zfZHGG8L9nSvr,0.473,0.788,7,-9.134,1,0.0552,0.0435,0.0,0.944,0.627,99.995,176867,4,112.55369,4,0,80
